file_path,Semester,Case Name,Company Name,Brief Case Description,Detailed Case Description,Outcome,Programming Languages Used,Tech Stack,KPIs
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/cases/S24_MLT_Case.pdf,S24,Management Leadership for Tomorrow,Management Leadership for Tomorrow,"This project would involve using public data sources to determine the key drivers of racial wealth gaps and investigate interventions to close them. The first stage of the project would involve exploratory data analysis and data processing while in the second stage of the project, an interactive dashboard simulating how changes in variables impact wealth gaps would be created. The findings would help MLT pitch to philanthropic donors by providing them with a better understanding of the significance of MLT’s programming.","This project would involve using public data sources to determine the key drivers of racial wealth gaps and investigate interventions to close them. The first stage of the project would involve exploratory data analysis and data processing while in the second stage of the project, an interactive dashboard simulating how changes in variables impact wealth gaps would be created. The findings would help MLT pitch to philanthropic donors by providing them with a better understanding of the significance of MLT’s programming.",Management Leadership for Tomorrow (MLT) is a non-profit organization that is dedicated to closing the racial wealth gap in the United States. They provide career development programs to underrepresented minorities at both the early and mid-career stages and collaborate with corporate partners to build diverse leadership pipelines.,Python or R,Python or R,**KPIs**: Not specified in the document.
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/cases/S24_QuartzBio_Case.pdf,S24,Case Name: QuartzBio Sourcing Project,QuartzBio,"This project has three components:

1. Ad-hoc interrogation across systems (e.g., Excel, Smartsheet, Salesforce) – questions like the following:

●     What products are covered under X client and what is the revenue by product YTD?
●     What clients have the highest and lowest revenue-to-labor ratios?
●     Which clients have the highest rates of missed late / deliverables? (or early / on-time deliverables)
○    Open-source LLMs and retrieval-augmented generation (RAG) pipelines would need to be
created and integrated with these systems

2. Monthly Revenue Import Process

●     The current process is to have someone open all the individual revenue files and enter the monthly
units for each revenue line in the system one by one. That individual will also confirm that the ERP
system, individual revenue file, and the portfolio backlog workbook are in alignment with monthly
revenue during this process. This is a timely process and exposes Quartz to human error.
●     Build a method for Quartz’s internal teams to review the revenue and approve the units before the
upload takes place. Interested in seeing how they could use this upload process to streamline their
month-end close process without losing track of revenue and forecast on each project.

3. Automation of business and project delivery metrics, dashboards, and reporting

●     Create automated dashboards using existing, defined metrics for business reporting packages
(currently fully manual)
●     Standard Reporting – currently in Excel and PowerPoint; ~20 reports/month from 5-6 data sources
●     SaaS Reporting – currently in Excel and PowerPoint; ~15 reports/month from 5-6 data sources

Internal Partners: Executive Director, Operations

Datasets: Internal QuartzBio data

Coding Languages: Python, Excel, etc.

Specific Skills
1.    Large language models and retrieval augmented generation
2.    Data visualization and dashboarding

Expected Technical Difficulty: Advanced","This project has three components:

1. Ad-hoc interrogation across systems (e.g., Excel, Smartsheet, Salesforce) – questions like the following:

●     What products are covered under X client and what is the revenue by product YTD?
●     What clients have the highest and lowest revenue-to-labor ratios?
●     Which clients have the highest rates of missed late / deliverables? (or early / on-time deliverables)
○    Open-source LLMs and retrieval-augmented generation (RAG) pipelines would need to be
created and integrated with these systems

2. Monthly Revenue Import Process

●     The current process is to have someone open all the individual revenue files and enter the monthly
units for each revenue line in the system one by one. That individual will also confirm that the ERP
system, individual revenue file, and the portfolio backlog workbook are in alignment with monthly
revenue during this process. This is a timely process and exposes Quartz to human error.
●     Build a method for Quartz’s internal teams to review the revenue and approve the units before the
upload takes place. Interested in seeing how they could use this upload process to streamline their
month-end close process without losing track of revenue and forecast on each project.

3. Automation of business and project delivery metrics, dashboards, and reporting

●     Create automated dashboards using existing, defined metrics for business reporting packages
(currently fully manual)
●     Standard Reporting – currently in Excel and PowerPoint; ~20 reports/month from 5-6 data sources
●     SaaS Reporting – currently in Excel and PowerPoint; ~15 reports/month from 5-6 data sources

Internal Partners: Executive Director, Operations

Datasets: Internal QuartzBio data

Coding Languages: Python, Excel, etc.

Specific Skills
1.    Large language models and retrieval augmented generation
2.    Data visualization and dashboarding

Expected Technical Difficulty: Advanced","Outcome: The project aims to enhance data interrogation across systems, streamline the monthly revenue import process, and automate business and project delivery metrics, dashboards, and reporting for QuartzBio.","Python, Excel, etc.","Python, Excel, etc.","**KPIs**: Revenue by product YTD, revenue-to-labor ratios, rates of missed late/deliverables, alignment of ERP system and revenue files, approval of revenue units, automation of business and project delivery metrics, number of reports generated per month."
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/cases/S24_SharkNinja_Case.pdf,S24,**Case Name**: SharkNinja Case,SharkNinja,"SharkNinja specializes in small household appliances in 24 different countries, with two major brands: Shark (vacuums, hair dryers, fans) and Ninja (grills, coffee makers, blenders). The project involves the Strategic Sales and Analytics Team, focusing on the impact of major deals on trade, retailer pricing behavior, and consumption modeling for the Ninja Thirsti product.","This SharkNinja Case is involved with the Strategic Sales and Analytics Team (note: weekly meetings/deliverables with the client). A few high-level goals outlined (but not limited to) are: 1. What is the impact of Club and QVC/HSN major deals on the rest of trade? SharkNinja moves a lot of volume in a short period of time via clubs (ie Costco) or home shopping (QVC or HSN). This must have an impact on the rest of the trade (WMT, Target, etc). What is it? How long does it last? Are we simply just pulling sales forward at a lower margin? Create modeling to help SharkNinja find the end “answer” or “answers,” allowing them to reuse the model later. 2. Are retailers gaming our UPP (unilateral price policy)? SharkNinja sets a price floor on its products, and via their UPP, if a retailer chooses to price the product below the given floor, we stop shipping them. Depending on how much inventory a retailer is carrying, this stopped shipment can be meaningful (the retailer will lose sales) or it can be inconsequential (they have enough inventory to last them through the stop shipment). Are there clear patterns by each retailer on how they are ordering and pricing, allowing them to “game” this? Propose possible changes or order fulfillment or their UPP enforcement to discourage behavior. 3. How can we get smarter with the consumption modeling of our Ninja Thirsti? Our Ninja Thirsti utilizes CO2 cylinders and Flavor pods, requiring a consumer to replenish both. Possible areas to explore: i. How do we forecast this demand? ii. Are consumers “dropping out” ie they bought the product, used it some, but now aren’t replenishing it? iii. How frequently are consumers replenishing? iv. Regional differences?","Outcome: The project aims to analyze the impact of major deals on trade, investigate retailer behavior regarding pricing policies, and improve consumption modeling for the Ninja Thirsti product.",**Programming Languages Used**: Not specified in the document.,**Tech Stack**: Not provided in the document.,**KPIs**: 1. Impact of Club and QVC/HSN major deals on the rest of trade. 2. Retailers gaming UPP (unilateral price policy). 3. Consumption modeling of Ninja Thirsti.
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/cases/S24_VLS_Case.pdf,S24,VLS Environmental Solutions,"VLS Environmental Solutions, LLC","The primary goal of this project is to identify and provide leads for the sales force of the manufacturing waste management team of VLS. The final findings of the project would reside in their Customer Relationship Management (CRM) system. Specific tasks include exploratory data analysis of internal data sources and public data sources to be identified by the team, determining the common factors of clients that are typically willing to pay more for environmental services like the ones VLS provides, and investigating the potential of expanding into regions VLS is not yet operating in.","The primary goal of this project is to identify and provide leads for the sales force of the manufacturing waste management team of VLS. The final findings of the project would reside in their Customer Relationship Management (CRM) system. Specific tasks include: exploratory data analysis of internal data sources and public data sources to be identified by the team, determining the common factors of clients that are typically willing to pay more for environmental services like the ones VLS provides, and investigating the potential of expanding into regions VLS is not yet operating in.",The primary goal of this project is to identify and provide leads for the sales force of the manufacturing waste management team of VLS.,Python,Python,**KPIs**: The final findings of the project would reside in their Customer Relationship Management (CRM) system.
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F20_Schneider_Final.pptx,F20,,"Slide #0: 

 Image: a man and a woman using a cell phone

Confidential Property of Schneider Electric  
A Collaboration Between Schneider Electric Indirect Procurement  & Harvard Analytics

Dec. 9th, 2020
Project Lasik
Executive Review


Slide #1: 
Table of Contents
Page ‹#›
Confidential Property of Schneider Electric |
Project Background & Overview 
Deliverable Update
Next Steps
1
2
3
Appendix: More About Project Lasik
4


Slide #2: 
Page ‹#›
Confidential Property of Schneider Electric |
Problem Statement(s):

1. Indirect Procurement (IP) spend analytics thus far has been back-forward looking, as descriptive analytics; IP teams struggled when pressed for spend projection taking consideration macro/microeconomics associated with the industry, competitive landscape, and Schneider Electric current and projected financial results.

2. IP spends significant time “cleansing” spend data before data are “validated” for use; in many cases, spend data are “mis-categorized” from the start (Purchase Requisition, or PR creation by Schneider users). No tangible mechanism is place today to improve spend data integrity at point of entry (PR creation).

Desired Outcome for 2 months of Harvard Analytics collaboration:

1. A “predictive analytics” design foundation that can be implemented to enable “predictive” spend analytics going forward
2. A design foundation that can be implemented in scalable manner to enhance data integrity at point of entry/creation (PR)
Project Background & Overview 
Gather insights into Schneider IP spend, to enable predictive analytics for future spend, and introduce potential data integrity improvement design to the purchase request (PR) process.


Slide #3: 
Page ‹#›
Confidential Property of Schneider Electric |
Project Execution Approach
“Agile” scope definition and bi-weekly check-ins/milestone reviews enables close alignment in exploration and design execution  
1. Define Preliminary Scope for Collaboration
2. Align on Pre-dictive IP Spend Deliverable
3. Align on IP Spend Data Integrity Improvement Deliverable
  4. Review 
Deliverables
5. Close Out Project; Transition Knowledge
Bi-weekly Check-ins/Milestone Reviews
Part 1 – Predictive Analytics to Forecast Schneider IP Spend

Leverage public financial data (Schneider + Schneider Peer Group + Industry Verticals)
Utilize outside company markers to reveal trends and predictions for Schneider IP spend
Linear regression to identify correlation between various “financial” markers and IP spend based on historical spend data, based on which IP spend predictions can be continuously tweaked and improved

Part 2 - Purchase Requisition (PR) Data Integrity Improvement at Entry Point
Simplify manual sanity checks for verifying purchase requisitions; establish foundation to enable automated validation process via bots going forward
Highlight errors in typical material group classification by requestors – identified as area for future RPA + manual combination solution
Identify key words & frequency to enable near-term gain of e-Catalog establishment effort


Slide #4: 
Page ‹#›
The Outcome
Part 1 – Predictive Analytics to Forecast Schneider IP Spend


 Image: a collage of images of a computer screen

Linear Regression to Identify IP Spend Projection Algorithm

 Image: a collage of photos showing different types of food


 Image: a collage of photos showing different types of computers



Slide #5: 
Page ‹#›
The Next Steps
Part 1 – Predictive Analytics to Forecast Schneider IP Spend

Currently IP spend data from 2018 – 2020 have been incorporated; team will incorporate 2015-2017 data after “cleansing”
Further define relevant financial data “marker” to improve validity of projection algorithm
Refine peer group (Legrand, Siemens, Rockwell Automation, Vertiv) to improve validity of project algorithm
Transition project learning and current model to GSC Analytics to carry the effort forward


Slide #6: 
Page ‹#›
The Outcome

Part 2 - Purchase Requisition (PR) Data Integrity Improvement at Entry Point


 Image: a black and white photo of a computer screen


 Image: a computer screen with a picture of a person on it


 Image: a black and white photo of a computer screen


 Image: a black and white photo of a tv screen





Slide #7: 
Page ‹#›
The Next Steps
Part 2 - Purchase Requisition (PR) Data Integrity Improvement at Entry Point

Refine the “truth” “flagged” and “dirty” findings and rules; build bot(s) to “crawl” across PRs created in Coupa, to self-correct or flag for “human intervention”, so spend data integrity can be “controlled” or at least “enhanced” at point of entry
Transition project learning and current model to GSC Analytics to carry the effort forwar
Build key words and frequency findings into e-Catalog deployment ongoing to achieve quick win



Slide #8: 

Part 1: Methodology, Outcome, and Benefits 
Part 2: Methodology, Outcome, and Benefits
Moving Forward
Page ‹#›
Appendix
More About Project Lasik 


Slide #9: 
Page ‹#›
Confidential Property of Schneider Electric |
Gathered public semesterly IP spend data from 2015-2020
Company markers (datasets are projections, e.g. projected revenue for 2022): 
Market Cap 
Free Cash Flow 
Diluted EPS 
Revenue 
Trained a linear regression model to predict IP spend in 2021-2022
Required complete datasets for other variables to 2022 to predict IP spend
Filled cells are inputted into the model (ignore time data)
Green indicates historical values
Yellow indicates forecasts




Part 1 Methodology

Aimed at forecasting spend amounts based on various variables.


Slide #10: 
Page ‹#›
Confidential Property of Schneider Electric |
Part 1 Methodology



Slide #11: 
Page ‹#›
Confidential Property of Schneider Electric |
Part 1 Outcomes

Linear Regression model to return IP spend forecasts for the years 2021-2022 

 Image: a collage of photos showing different types of electronic devices


 Image: a collage of photos showing different types of electronic devices


Output: IP Spend predictions for semester periods 12/20, 6/21, 12/21, 6/22, 12/22 

Input: Public financial data forecasts for future semester periods from financial institutions & (not pictured) historical IP spend and public financial data


Slide #12: 
Page ‹#›
Confidential Property of Schneider Electric |
Forecasted data can be used to influence company decisions to reduce future IP spend 
Could add more financial data as necessary to improve accuracy 
Model is publicly available on Microsoft Azure 
Part 1 Benefits

Easily accessible and customizable model to create IP spend predictions


Slide #13: 
Page ‹#›
Confidential Property of Schneider Electric |
Draw associations of vendors, keywords (item description), and material group in the validated purchase requests
Apply determined associations in un-validated purchase requests
Utilize keyword frequencies as well as each supplier’s set of material groups to highlight potentially wrong material group classifications by requestor
Part 2 Methodology

Aimed at flagging errors in the purchase requests using verified purchase requests.


Slide #14: 
Page ‹#›
Confidential Property of Schneider Electric |
Un-validated purchase requests are indicated with “unknown vendor” or “flagged”
Marks potential errors in the un-validated purchase requests
Threshold of 10 times for frequency of keywords
Script allows specification of “validated” and “un-validated” purchase requests csv files
Output of “un-validated” purchase requests can simplify validation process

Part 2 Outcomes

Script to filter out unknown vendors and flag potentially wrong material group classifications.


Slide #15: 
Page ‹#›
Confidential Property of Schneider Electric |
Lightweight Python script to append an indicator column to the un-validated purchase requests
Easy to update with new set of validated purchase requestors
Output of “common_keywords” which shows high frequency keywords for all the material codes & “all_keywords” which shows all the keywords for each material code

Part 2 Benefits

Streamline purchase request validation process.


Slide #16: 
Page ‹#›
Confidential Property of Schneider Electric |
Moving Forward 
Part 1: 
Gather more fine-tuned data, either quarterly or monthly 
Improve accuracy of prediction with dataset increase
Incorporate time series data to enhance prediction
Spend data should be updated to reflect accurate amounts in earlier years 
Part 2: 
Look for more trained and testing data with more diverse vendors 
Current model flags a large number of vendors as unknown
Build upon the logic for improved flagging for relative frequency
Improve on the model so it returns lower percentage of false negatives
Change the model to include relative frequency 
Potential improvements.


Slide #17: 
Page ‹#›
Confidential Property of Schneider Electric |
Moving Forward Continued
Part 1: 
Access Microsoft Azure environment via https://gallery.cortanaintelligence.com/Experiment/Part-1-Linear-Regression-on-IP-Spending
Input csv of previous IP spend and financial data as well as financial forecasts to run model
Elements to personalize:
Load data: historical IP spend and financial data & financial forecasts
Split data: decimal percentage of the historical data
Part 2: 
Specify xls files for the un-validated and validated purchase requests
Run “parse_spend.py” then “flag_unknowns.py” to received “flagged.csv” reports
Elements to personalize:
Set of un-validated purchase requests to check
Set of validated purchase requests to establish the “truth” 
Guidelines of hand-off.",,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F20_[SportsAnalytics]_Final.pptx,F20,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F22_Moderna_Final.pptx,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F22_SouthPole_Final.pptx,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F23_CAC_Final.pptx,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F23_LDF_Final.pptx,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F23_ScanGlobal_Final.pptx,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F23_USAG_Final.pptx,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F23_WooSox_Final.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S21_ThinkCERCA_Final.pptx,S21,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S21_UnderArmour_Final.pptx,S21,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S22_ACE_Final.pdf,S22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S22_ACE_Final.pptx,S22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S22_Activision_Final.pptx,S22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S22_Greystar_Final.pdf,S22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S22_Roche_Final.pptx,S22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S22_Siemens_Midpoint.pptx,S22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/S23_Compassion_Final.pptx,S23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F22_Compassion_Proposal.pdf,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F22_FemTech_Proposal.pdf,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F22_Invitae_Proposal.pdf,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F22_Moderna_Proposal.pdf,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F22_Roche_Proposal.pdf,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F22_SouthPole_Proposal.pdf,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F22_ThermoFisher_Proposal.pdf,F22,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_CocaCola_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_Merck_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_Moderna_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_NAACP_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_Octane_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_Philadelphia_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_ScanGlobal_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F23_SkyGrid_Proposal.pdf,F23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/F24_FloridaGators_Proposal.pdf,F24,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S23_Bluebonnet_Proposal.pdf,S23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S23_CincyTech_Proposal.pdf,S23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S23_Compassion_Proposal.pdf,S23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S23_CVC_Proposal.pdf,S23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S23_Galaxy_Proposal.pdf,S23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S23_Roche_Proposal.pdf,S23,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S24_CCT_Proposal.pdf,S24,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/proposals/S24_SharkNinja_Proposal.pdf,S24,,,,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F20_UNIDO_Final.pptx,F20,,"Slide #0: 
Programs for Impact: Quantifying UNIDO’s Contributions to the Sustainable Development Goals 
How the IRPF links UNIDO programs to SDG results achievement
January 2021
HDAG Group 2021 ® All Rights Reserved.

 Image: a black and white photo of a sign on a white wall


 Image: a large building with several flags on top of it



Slide #1: 
Glossary of Acronyms

UNIDO
United Nations Industrial Development Organization
IRPF
Integrated Results and Performance Framework
ISID
Inclusive and Sustainable Industrial Development
SDGs
Sustainable Development Goals


00


Slide #2: 
Executive Summary
3
Overview
01


Slide #3: 
1: What is the IRPF? 
5
Challenge:
The United Nations uses results-based management (RBM) systems to improve programs and activities and increase effectiveness and accountability for results and performance
In 2019, UNIDO adopted a new Integrated Results Performance Framework (IRPF), an RBM system
Complements Medium Term Program Framework (MTPF) 2018-2021
Based on a shift from project-based logical framework approach to a Theory of Change (ToC) model
IRPF lays out projected achievements in the short, medium, and long term, to be monitored and reported via performance indicators at several levels (continuously fine-tuned)
IRPF indicators provide a qualitative and quantitative measure of UNIDO’s contributions to ISID and SDGs

 Image: an advertisement for a new york magazine



Slide #4: 
1: What are the Sustainable Development Goals?
5
“The Sustainable Development Goals (SDGs) constitute the core of the 2030 Agenda for Sustainable Development and guide all global, regional and national development endeavours for the next 15 years. The United Nations Industrial Development Organization (UNIDO) is fully committed to contributing to the achievement of the SDGs, while delivering on its mandate to support Member States in achieving inclusive and sustainable industrial development (ISID)...Due to the interlinked nature of the SDGs, many of UNIDO’s activities contribute to more than one SDG.” – UNIDO
Challenge:

 Image: a series of photos showing different types of street signs



Slide #5: 
1: How can UNIDO’s contributions to the SDGs be quantified?
5

Challenge:

 Image: an advertisement for a new york magazine


UNIDO IRPF Guide, 2020


Slide #6: 
Executive Summary
3
Overview
02


Slide #7: 
2: Through a review of evidence, links between the ISID and SDGs can be characterized
12
Data Insights: ODI literature-based matrix
Categorized 9 IRPF areas and 17 SDGs, reviewed over 250 studies for evidence, and divided the evidence into 29 cases exploring ISID-SDG links
For each connection, identified direction (type of impact, positive/negative) and strength (0 to 3 based on quality and quantity of evidence) of link
Overall results point to strong and positive connection between ISID and SDGs
Relationship often strongly positive, but in some cases weakly significant
Some areas where contribution of ISID to SDGs still to be proven

 Image: a collage of photographs of a person on a computer

Excerpt from matrix of coefficients 


Slide #8: 
2: Connecting existing SDG Indicators to IRPF Indicators
12
Data Insights: Global SDG Indicators Database
Mapped indicators from Levels 1 (UNIDO-related SDG indicators) and 2 (ISID and related SDG indicators) of the IRPF to each results area according to “Managing for Results: A Guide to UNIDO’s Integrated Results and Performance Framework Approaches and Tools”
EX: 1.3 SDG 9.2.2: Manufacturing employment as a proportion of total employment mapped to Decent Jobs results area
Equivalents for new IRPF indicators without documented data were found among SDG indicators, e.g. ENV.3: Cumulative improved energy efficiency and SDG 7.3.1: By 2030, double the global rate of improvement in energy efficiency
Data on these indicators found in the UN Global SDG Indicators Database

 Image: a collage of photos of various types of writing



Slide #9: 
Executive Summary
3
Overview
03


Slide #10: 
A single representative “change score” was calculated for each ISID area. Then, using the matrix of coefficients (literature-based), we can predict the impact of ISID results area changes on SDGs.
12
3: Predicted SDG impacts by ISID results area

 Image: a series of photographs showing different types of objects

“Reduced emissions” and “Decent Jobs”  areas are predicted to negatively impact SDGs
“Productivity” predicted to have greatest positive impact.


Slide #11: 
12
Source: HDAG analysis of SDG indicators data
We can find the correlations between our indicator datasets and the SDGs from year to year...
3: SDG vs ISID correlations and regressions

 Image: a blue and white sheet of paper with numbers on it

As well as the implied regression coefficients between the two, an implicit comparison of how much a one standard deviation change in each indicator affects each SDG

 Image: a series of photographs showing different types of writing

Results differ from the literature-based matrix, suggesting that further analysis is required.


Slide #12: 
Executive Summary
3
Overview
04


Slide #13: 
04
Next Steps
Thank you for your collaboration thus far! We look forward to working with you in Spring 2021.
Matrix-based prediction framework
Apply this method to UNIDO’s most recent internal IRPF data.
COVID-19
Investigate the impact of COVID-19 on progress towards the SDGs via the IRPF.
Communicate results
Update reports and visualizations on the UNIDO Open Data Platform.",,,,,,
/mnt/c/Users/joshd/Downloads/pastsourcing/backend/data/presentations/F20_SIMON_Final.pptx,F20,,"Slide #0: 
Fintech Automation: Using and Validating Data More Effectively  
Semester Project Overview
HDAG Group 2020 ® All Rights Reserved.

 Image: a black and white photo of a sign on a white wall



Slide #1: 
Executive Summary
3
Overview
01


Slide #2: 
Automated PDF parsing 
5
Convert vendor specific pdf formats to excel in one click 
Automatically merge calendar offerings from different sources
Replace manual entry process to save time and avoid errors



 Image: a newspaper with a picture of a person sitting in a chair


 Image: a collage of photos showing different types of electronic devices



Slide #3: 
Quickly merge network calendars

 Image: a computer screen with a bunch of numbers on it


 Image: a collage of photos showing different types of equipment


 Image: a collage of photos showing different types of food



Slide #4: 
Executive Summary
3
Overview
02


Slide #5: 
Use an NLP model to extract data from SEC website
12

 Image: a sign that is on top of a wall


 Image: a sign that is on the side of a building


 Image: a collage of images showing different types of electronic devices



Slide #6: 
Run once. Get an up to date DB.
12

 Image: a black and white image of a clock on a wall


 Image: an advertisement for a book called ""the book of life""",,,,,,
